index,message,label,issue_type,details,normalized_message
11776,असली ये चूसने के लिए. मैं अपना पूरा बिजली भी नहीं पका सकता. और मैं भूखा हूँ.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
11779,मैं अपनी पत्नी को तुम्हारे पास भेज दिया है. उन्हें खरीदने के बाद हम आपको बता देंगे कि क्या करना है. तो बस आराम करो. हम उन्हें इस डचित पाने के लिए जाना चाहिए.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
11796,"यह लड़की बिस्तर में नहीं रहती है. इस लड़की को ठीक होने के लिए समय की आवश्यकता नहीं है. मैं बाहर चला जाता है, और फिर मजाक करते समय बिस्तर में सह लिया जा रहा है.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
11830,हम पागल कपड़ों की दुकान के लिए गए,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
11844,ऐसा लगता है कि वह बिना सोचे - समझे प्यार करता है,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
11862,"हाँ, राजकुमारी.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
11896,; ठीक है. मैं पागलॉन की तरह लग रहा है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
11939,यह श्री शुतुरमुर्ग 3 चाटता लिया,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 7 rows,3
11959,हम सब वहाँ हैं।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
12009,क्या आप इस मीटिंग को किसी समय पर कर सकते हैं?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
12026,प्रमाणपत्र में मेरे जन्म की तारीख निश्चित है लेकिन वास्तविक तारीख आज है. लेकिन प्रकाशित मत करो. मैं आपको एक विशेष उपचार दे देंगे यदि आप गुप्त रखते हैं. इच्छा के लिए कोई भी तरह का धन्यवाद.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
12116,असली के लिए लोल. उसने अपने पिता से कहा कि मैं कैंसर है,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
12153,मैं चला रहा हूँ... बारिश नहीं कर रहा हूँ!,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
12229,"धन्यवाद, मैं मन में है कि रखना होगा",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
12236,उन्होंने आज एक और इतालवी को रिहा किया है और इसमें एक संकेत विकल्प है,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
12302,आप इसे बनाया खुश खुशी आप वहाँ हो जाएगा.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
12308,बहुत बढ़िया! क्या आप सुख के लिए तैयार हैं और आनंद में चीखने - चिल्लाने के लिए?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
12310,पूर्वी तट,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
12311,मुझे पता है कि मैं इस विशेष नाटक तूफान के विवरण पर कमी है लेकिन सबसे अधिक के लिए मैं उस के बारे में चिंतित नहीं हूँ,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
12362,"मैं देर कर रहा हूँ, इसलिए कल सुबह तुम्हें फोन करता हूँ. मीठा सपनों को ध्यान में रखना....",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
12375,"प्रिय, कल टी.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
