message,label,source
"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",0,uci_sms_collection
You made my day. Do have a great day too.,0,uci_sms_collection
K.k:)advance happy pongal.,0,uci_sms_collection
"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",0,uci_sms_collection
"Not really dude, have no friends i'm afraid :(",0,uci_sms_collection
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,1,uci_sms_collection
"Coffee cake, i guess...",0,uci_sms_collection
"Merry Christmas to you too babe, i love ya *kisses*",0,uci_sms_collection
Hey... Why dont we just go watch x men and have lunch... Haha,0,uci_sms_collection
cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,0,uci_sms_collection
That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,0,uci_sms_collection
No problem. How are you doing?,0,uci_sms_collection
Hi da:)how is the todays class?,0,uci_sms_collection
"I'd say that's a good sign but, well, you know my track record at reading women",0,uci_sms_collection
"Cool, text me when you're parked",0,uci_sms_collection
I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,0,uci_sms_collection
K.k:)apo k.good movie.,0,uci_sms_collection
Maybe i could get book out tomo then return it immediately ..? Or something.,0,uci_sms_collection
Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,1,uci_sms_collection
Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,0,uci_sms_collection
Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,1,uci_sms_collection
"Ta-Daaaaa! I am home babe, are you still up ?",0,uci_sms_collection
Cool. So how come you havent been wined and dined before?,0,uci_sms_collection
Just sleeping..and surfing,0,uci_sms_collection
U calling me right? Call my hand phone...,0,uci_sms_collection
Ok that's great thanx a lot.,0,uci_sms_collection
I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,0,uci_sms_collection
Where u been hiding stranger?,0,uci_sms_collection
Am not interested to do like that.,0,uci_sms_collection
My sister cleared two round in birla soft yesterday.,0,uci_sms_collection
Gudnite....tc...practice going on,0,uci_sms_collection
Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,0,uci_sms_collection
One small prestige problem now.,0,uci_sms_collection
Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,1,uci_sms_collection
Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,0,uci_sms_collection
"Nah can't help you there, I've never had an iphone",0,uci_sms_collection
If you're not in my car in an hour and a half I'm going apeshit,0,uci_sms_collection
"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",0,uci_sms_collection
Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,0,uci_sms_collection
&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,0,uci_sms_collection
"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",0,uci_sms_collection
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,1,uci_sms_collection
"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",0,uci_sms_collection
"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",0,uci_sms_collection
Ha ha cool cool chikku chikku:-):-DB-),0,uci_sms_collection
Oh ok no prob..,0,uci_sms_collection
Check audrey's status right now,0,uci_sms_collection
Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,0,uci_sms_collection
"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",0,uci_sms_collection
Well i know Z will take care of me. So no worries.,0,uci_sms_collection
"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",1,uci_sms_collection
Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,1,uci_sms_collection
Wat uniform? In where get?,0,uci_sms_collection
"Cool, text me when you're ready",0,uci_sms_collection
"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",0,uci_sms_collection
I will spoil you in bed as well :),0,uci_sms_collection
I'm going for bath will msg you next  &lt;#&gt;  min..,0,uci_sms_collection
I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,0,uci_sms_collection
"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",1,uci_sms_collection
Can you say what happen,0,uci_sms_collection
You could have seen me..i did't recognise you Face.:),0,uci_sms_collection
Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,0,uci_sms_collection
Keep my payasam there if rinu brings,0,uci_sms_collection
I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,0,uci_sms_collection
"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",0,uci_sms_collection
"Yeah sure, give me a couple minutes to track down my wallet",0,uci_sms_collection
Hey leave it. not a big deal:-) take care.,0,uci_sms_collection
Hey i will be late ah... Meet you at 945+,0,uci_sms_collection
"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",1,uci_sms_collection
It took Mr owl 3 licks,0,uci_sms_collection
Customer place i will call you.,0,uci_sms_collection
Mm that time you dont like fun,0,uci_sms_collection
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,1,uci_sms_collection
Yup having my lunch buffet now.. U eat already?,0,uci_sms_collection
Huh so late... Fr dinner?,0,uci_sms_collection
Hey so this sat are we going for the intro pilates only? Or the kickboxing too?,0,uci_sms_collection
Morning only i can ok.,0,uci_sms_collection
Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,0,uci_sms_collection
Pick you up bout 7.30ish? What time are  and that going?,0,uci_sms_collection
From here after The performance award is calculated every two month.not for current one month period..,0,uci_sms_collection
Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,0,uci_sms_collection
"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",0,uci_sms_collection
"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",0,uci_sms_collection
Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,0,uci_sms_collection
"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop",1,uci_sms_collection
Dear how is chechi. Did you talk to her,0,uci_sms_collection
The hair cream has not been shipped.,0,uci_sms_collection
None of that's happening til you get here though,0,uci_sms_collection
"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",0,uci_sms_collection
"Haha get used to driving to usf man, I know a lot of stoners",0,uci_sms_collection
All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,0,uci_sms_collection
Hello! Good week? Fancy a drink or something later?,0,uci_sms_collection
Headin towards busetop,0,uci_sms_collection
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,0,uci_sms_collection
Come by our room at some point so we can iron out the plan for this weekend,0,uci_sms_collection
Cos i want it to be your thing,0,uci_sms_collection
"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah...",0,uci_sms_collection
Bring home some Wendy =D,0,uci_sms_collection
100 dating service cal;l 09064012103 box334sk38ch,1,uci_sms_collection
Whatsup there. Dont u want to sleep,0,uci_sms_collection
Alright i have a new goal now,0,uci_sms_collection
FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,1,uci_sms_collection
"Alright, I'll head out in a few minutes, text me where to meet you",0,uci_sms_collection
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,1,uci_sms_collection
Yes:)from last week itself i'm taking live call.,0,uci_sms_collection
Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,1,uci_sms_collection
Siva is in hostel aha:-.,0,uci_sms_collection
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,1,uci_sms_collection
Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,0,uci_sms_collection
Ok. She'll be ok. I guess,0,uci_sms_collection
aathi..where are you dear..,0,uci_sms_collection
Any pain on urination any thing else?,0,uci_sms_collection
7 at esplanade.. Do ü mind giving me a lift cos i got no car today..,0,uci_sms_collection
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,0,uci_sms_collection
At home watching tv lor.,0,uci_sms_collection
Does she usually take fifteen fucking minutes to respond to a yes or no question,0,uci_sms_collection
